年,月,日,泾川 ,红河 ,毛家河 
1991,5,1,1.87,0.37,4.2
1991,5,2,1.94,0.27,3.47
1991,5,3,2.24,0.29,3.58
1991,5,4,2.29,0.39,4.21
1991,5,5,3.32,0.44,4.47
1991,5,6,3.52,0.55,3.98
1991,5,7,4.34,0.52,3.42
1991,5,8,4.34,0.41,2.48
1991,5,9,4.08,0.4,3.22
1991,5,10,3.4,0.37,2.97
1991,5,11,2.37,0.27,1.99
1991,5,12,2.09,0.26,1.29
1991,5,13,1.84,0.26,1.77
1991,5,14,1.28,0.26,1.36
1991,5,15,0.82,0.26,0.58
1991,5,16,0.55,0.26,0.94
1991,5,17,0.44,0.26,0.66
1991,5,18,0.56,0.23,0.56
1991,5,19,0.67,0.19,0.45
1991,5,20,0.6,0.19,0.64
1991,5,21,0.93,0.19,1.3
1991,5,22,1.06,0.19,1.19
1991,5,23,1.61,0.21,31.5
1991,5,24,18.9,7.76,28.8
1991,5,25,9.73,4.63,19.3
1991,5,26,5.88,1.43,6.46
1991,5,27,5.18,1.18,4.58
1991,5,28,11.4,3.8,6.18
1991,5,29,13.9,4.11,5.64
1991,5,30,9.53,1.66,3.52
1991,5,31,9.18,1.57,5.23
1991,6,1,10.4,3.12,6.12
1991,6,2,9.53,2.4,6.11
1991,6,3,8.48,1.29,4.89
1991,6,4,7.7,0.96,4.02
1991,6,5,7.05,0.94,3.8
1991,6,6,6.77,0.94,3.6
1991,6,7,8.51,1.35,32.9
1991,6,8,13.9,21.7,59
1991,6,9,12.6,53.2,207
1991,6,10,54.4,22.6,92.6
1991,6,11,9.33,5.3,19.3
1991,6,12,8.31,7.27,10.2
1991,6,13,14.5,6.37,8.96
1991,6,14,11,5.12,4.36
1991,6,15,9.42,3.53,4.97
1991,6,16,8.37,2.52,4.58
1991,6,17,11.5,2.08,4.41
1991,6,18,8.44,2.04,3.97
1991,6,19,6.84,1.58,3.47
1991,6,20,6.66,1.37,3.51
1991,6,21,6.26,1.31,3.24
1991,6,22,5.45,1.11,2.89
1991,6,23,4.17,0.91,1.9
1991,6,24,4.4,0.71,2.21
1991,6,25,4.28,0.5,2.15
1991,6,26,3.65,0.26,1.74
1991,6,27,3.78,0.19,2.31
1991,6,28,3.97,0.19,2.24
1991,6,29,3.38,0.19,2.48
1991,6,30,2.78,0.19,2.09
1991,7,1,2.22,0.18,2.3
1991,7,2,2.15,0.16,2.39
1991,7,3,2.3,0.16,2.04
1991,7,4,3.28,0.16,1.86
1991,7,5,3.71,0.16,2.26
1991,7,6,4.98,0.25,3.24
1991,7,7,3.23,0.24,1.7
1991,7,8,2.39,0.19,1.52
1991,7,9,2.19,0.18,2.37
1991,7,10,1.8,0.16,2.52
1991,7,11,1.54,0.16,2.27
1991,7,12,0.99,0.16,2.53
1991,7,13,0.8,0.16,1.39
1991,7,14,0.62,0.16,1.23
1991,7,15,0.63,0.16,1.48
1991,7,16,0.82,0.16,1.78
1991,7,17,1.07,0.16,2.53
1991,7,18,0.97,6.85,2.14
1991,7,19,1.16,54,162
1991,7,20,9.45,5.06,17.6
1991,7,21,2.37,2.29,8.06
1991,7,22,1.15,1.95,6.2
1991,7,23,0.62,1.81,3.08
1991,7,24,2.1,1.76,3.26
1991,7,25,1.92,1.51,2.65
1991,7,26,2.32,1.57,11.5
1991,7,27,11.4,4.26,2.87
1991,7,28,4.67,9.61,44.5
1991,7,29,3.51,5.17,12.4
1991,7,30,2.32,1.87,7.91
1991,7,31,1.06,1.1,3.42
1991,8,1,0.94,0.76,4.29
1991,8,2,0.68,0.54,4.92
1991,8,3,0.62,0.36,4.96
1991,8,4,0.62,0.2,4.48
1991,8,5,3.64,0.28,4.04
1991,8,6,2.69,0.34,3.76
1991,8,7,2.38,0.24,3.6
1991,8,8,2.7,0.19,3.6
1991,8,9,2.74,0.19,3.84
1991,8,10,1.9,0.19,3.02
1991,8,11,0.7,0.19,3.14
1991,8,12,0.33,0.19,3.23
1991,8,13,0.27,0.19,3.07
1991,8,14,1.3,0.18,9.92
1991,8,15,1.13,0.16,3.49
1991,8,16,0.46,0.14,6.23
1991,8,17,0.43,0.14,1.56
1991,8,18,5.13,1.77,5.69
1991,8,19,1.39,4.27,5.12
1991,8,20,2.29,1.23,4.33
1991,8,21,2.06,0.44,3.85
1991,8,22,1.37,0.4,4.01
1991,8,23,0.6,0.28,2.71
1991,8,24,0.4,0.24,1.79
1991,8,25,0.36,0.2,3.23
1991,8,26,0.75,0.35,3.05
1991,8,27,4.59,4.59,17.6
1991,8,28,2.87,4.85,3.68
1991,8,29,0.92,1.64,5.53
1991,8,30,0.39,0.86,4.56
1991,8,31,0.28,0.66,4.73
1991,9,1,0.2,0.39,5.08
1991,9,2,0.19,0.25,4.29
1991,9,3,0.19,0.19,4.59
1991,9,4,0.19,0.18,4.17
1991,9,5,0.19,0.16,5.57
1991,9,6,0.19,0.16,4.72
1991,9,7,0.19,0.16,3.84
1991,9,8,0.19,0.16,5.36
1991,9,9,0.16,0.14,4.34
1991,9,10,0.15,0.14,5.57
1991,9,11,0.15,0.14,4.98
1991,9,12,0.15,0.14,4.44
1991,9,13,0.15,0.68,4.45
1991,9,14,10.5,16.6,4.77
1991,9,15,0.8,1.54,2.2
1991,9,16,1.81,0.93,5.06
1991,9,17,1.92,0.54,10.5
1991,9,18,1.19,0.37,3.18
1991,9,19,0.75,0.25,1.93
1991,9,20,0.7,0.18,2.89
1991,9,21,0.79,0.14,4.31
1991,9,22,1.09,0.14,2.7
1991,9,23,0.7,0.14,5.56
1991,9,24,0.59,0.14,4.17
1991,9,25,0.69,0.14,4.58
1991,9,26,0.63,0.15,4.62
1991,9,27,0.48,0.2,4.59
1991,9,28,0.28,0.29,3.12
1991,9,29,0.2,0.43,4.33
1991,9,30,0.19,0.55,4.78
1991,10,1,0.19,0.64,5.3
1991,10,2,0.28,0.92,5.34
1991,10,3,0.36,0.9,5.37
1991,10,4,0.56,0.71,6.04
1991,10,5,0.86,0.53,5.38
1991,10,6,1.1,0.41,5.64
1991,10,7,1.32,0.4,5.43
1991,10,8,1.78,0.4,5.34
1991,10,9,2.06,0.4,4.88
1991,10,10,2.27,0.4,2.42
1991,10,11,2.54,0.4,1.14
1991,10,12,2.89,0.4,1.14
1991,10,13,2.98,0.4,1.06
1991,10,14,3.13,0.4,0.68
1991,10,15,3.27,0.4,0.5
1991,10,16,3.57,0.4,1.13
1991,10,17,3.57,0.4,2.22
1991,10,18,3.57,0.4,3.22
1991,10,19,3.57,0.4,3.52
1991,10,20,3.57,0.4,3.57
1991,10,21,3.57,0.4,3.57
1991,10,22,3.57,0.4,1.51
1991,10,23,3.57,0.4,3.63
1991,10,24,3.57,0.4,3.92
1991,10,25,3.57,0.4,3.58
1991,10,26,3.57,0.4,2.64
1991,10,27,3.57,0.4,2.95
1991,10,28,3.57,0.4,1.97
1991,10,29,3.57,0.4,1.05
1991,10,30,3.57,0.4,0.59
1991,10,31,3.57,0.4,0.54
1991,11,1,0.13,0.21,1.25
1991,11,2,0.13,0.21,1.25
1991,11,3,0.13,0.21,1.25
1991,11,4,0.13,0.21,1.25
1991,11,5,0.13,0.21,1.25
1991,11,6,0.13,0.21,1.25
1991,11,7,0.13,0.21,1.25
1991,11,8,0.13,0.21,1.25
1991,11,9,0.13,0.21,1.25
1991,11,10,0.12,0.21,1.13
1991,11,11,0.092,0.22,0.72
1991,11,12,0.09,0.22,0.69
1991,11,13,0.09,0.22,0.69
1991,11,14,0.09,0.22,0.69
1991,11,15,0.09,0.22,0.69
1991,11,16,0.09,0.22,0.69
1991,11,17,0.09,0.22,0.69
1991,11,18,0.09,0.22,0.69
1991,11,19,0.09,0.22,0.69
1991,11,20,0.12,0.21,1.02
1991,11,21,0.2,0.19,2.1
1991,11,22,0.21,0.19,2.18
1991,11,23,0.21,0.19,2.18
1991,11,24,0.21,0.19,2.18
1991,11,25,0.21,0.19,2.18
1991,11,26,0.21,0.19,2.18
1991,11,27,0.21,0.19,2.18
1991,11,28,0.21,0.19,2.18
1991,11,29,0.21,0.19,2.18
1991,11,30,0.23,0.2,1.92
1991,12,1,0.29,0.25,1.07
1991,12,2,0.29,0.25,1
1991,12,3,0.29,0.25,1
1991,12,4,0.29,0.25,1
1991,12,5,0.29,0.25,1
1991,12,6,0.29,0.25,1
1991,12,7,0.29,0.25,1
1991,12,8,0.29,0.25,1
1991,12,9,0.29,0.25,1
1991,12,10,0.68,0.26,1.33
1991,12,11,1.95,0.31,2.4
